Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,611351,-,-,-,32.33,-100.18,-6,761,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,11,9,23,30,0,0,0,2.3000000000000003,9.4,160.47,932,8.9
2013,11,10,0,30,0,0,0,2,8.5,164.82,932,8.5
2013,11,10,1,30,0,0,0,1.8,7.7,158.87,933,7.7
2013,11,10,2,30,0,0,0,1.6,7.2,147.96,933,7.2
2013,11,10,3,30,0,0,0,1.4000000000000001,6.800000000000001,135.7,934,6.800000000000001
2013,11,10,4,30,0,0,0,1.2000000000000002,6.6000000000000005,123.07000000000001,934,6.6000000000000005
2013,11,10,5,30,0,0,0,1,6.5,110.45,935,6.5
2013,11,10,6,30,0,0,0,1,6.6000000000000005,98.05,935,6.6000000000000005
2013,11,10,7,30,46,25,298,1.4000000000000001,7.800000000000001,85.92,936,7.800000000000001
2013,11,10,8,30,231,59,660,2,10.200000000000001,74.84,937,8.1
2013,11,10,9,30,417,76,802,2.5,13,64.85,937,8.8
2013,11,10,10,30,565,88,868,3.2,15.9,56.71,937,10
2013,11,10,11,30,657,93,903,3.6,18.3,51.34,936,10.9
2013,11,10,12,30,352,300,80,3.8000000000000003,20,49.67,936,11.200000000000001
2013,11,10,13,30,334,283,83,3.9000000000000004,21,52.06,935,11.200000000000001
2013,11,10,14,30,398,223,330,3.8000000000000003,21.400000000000002,58.02,934,11
2013,11,10,15,30,384,77,774,3.4000000000000004,21.1,66.56,934,10.8
2013,11,10,16,30,194,57,602,2.3000000000000003,19.1,76.81,934,10.600000000000001
2013,11,10,17,30,22,16,156,1.5,17.400000000000002,87.97,934,11.100000000000001
2013,11,10,18,30,0,0,0,1.8,14,100.29,935,10.600000000000001
2013,11,10,19,30,0,0,0,2.3000000000000003,13.4,112.75,935,10.8
2013,11,10,20,30,0,0,0,2.7,12.700000000000001,125.4,935,10.9
2013,11,10,21,30,0,0,0,2.9000000000000004,11.8,138.01,936,11
2013,11,10,22,30,0,0,0,2.9000000000000004,11,150.18,936,11
2013,11,10,23,30,0,0,0,2.9000000000000004,10.5,160.67000000000002,936,10.5
2013,11,11,0,30,0,0,0,3,10.200000000000001,165.1,935,10.200000000000001
2013,11,11,1,30,0,0,0,3,10.100000000000001,159.1,935,10.100000000000001
2013,11,11,2,30,0,0,0,2.8000000000000003,9.9,148.14000000000001,935,9.9
2013,11,11,3,30,0,0,0,2.4000000000000004,9.600000000000001,135.85,935,9.600000000000001
2013,11,11,4,30,0,0,0,2.2,9.4,123.22,935,9.4
2013,11,11,5,30,0,0,0,2.1,9.1,110.60000000000001,935,9.1
2013,11,11,6,30,0,0,0,2.1,8.9,98.21000000000001,935,8.9
2013,11,11,7,30,44,25,266,2.2,9.5,86.10000000000001,936,9.200000000000001
2013,11,11,8,30,48,48,0,2.5,11.700000000000001,75.04,936,9.5
2013,11,11,9,30,163,156,18,2.9000000000000004,15.100000000000001,65.08,936,10.3
2013,11,11,10,30,263,233,54,3.3000000000000003,18.5,56.96,936,11.5
2013,11,11,11,30,488,271,349,3.2,20.700000000000003,51.61,935,11.5
2013,11,11,12,30,526,273,393,3,22,49.94,934,10.8
2013,11,11,13,30,648,80,928,2.8000000000000003,22.8,52.32,933,10.100000000000001
2013,11,11,14,30,545,74,895,2.5,22.900000000000002,58.24,933,9.5
2013,11,11,15,30,388,63,823,2.2,22.3,66.75,932,9.1
2013,11,11,16,30,197,47,667,1.5,20,76.97,932,9.200000000000001
2013,11,11,17,30,22,14,224,0.9,18.2,88.09,933,10.9
2013,11,11,18,30,0,0,0,1.2000000000000002,14.700000000000001,100.41,933,9.8
2013,11,11,19,30,0,0,0,1.2000000000000002,13.600000000000001,112.85000000000001,934,10.3
2013,11,11,20,30,0,0,0,1.2000000000000002,12.8,125.5,935,10.8
2013,11,11,21,30,0,0,0,1.2000000000000002,12.100000000000001,138.12,935,11.200000000000001
2013,11,11,22,30,0,0,0,0.9,12,150.31,936,11.3
2013,11,11,23,30,0,0,0,0.7000000000000001,11.9,160.87,937,11.4
2013,11,12,0,30,0,0,0,1.7000000000000002,11.4,165.37,938,11.3
2013,11,12,1,30,0,0,0,4.2,10.8,159.32,939,10.8
2013,11,12,2,30,0,0,0,6.4,9.9,148.31,941,9.5
2013,11,12,3,30,0,0,0,7.300000000000001,7.9,136.01,942,6.5
2013,11,12,4,30,0,0,0,7.4,6,123.37,944,2.6
2013,11,12,5,30,0,0,0,7.300000000000001,4.6000000000000005,110.76,945,-0.2
2013,11,12,6,30,0,0,0,7.300000000000001,3.8000000000000003,98.38,946,-1.7000000000000002
2013,11,12,7,30,40,26,226,7.4,3.2,86.27,948,-2.7
2013,11,12,8,30,65,65,0,7.300000000000001,3,75.24,948,-4.1000000000000005
2013,11,12,9,30,119,119,0,7.2,3.6,65.3,949,-5.5
2013,11,12,10,30,110,110,0,7.1000000000000005,5,57.21,949,-6.6000000000000005
2013,11,12,11,30,412,293,192,6.9,6.6000000000000005,51.88,948,-7.300000000000001
2013,11,12,12,30,691,81,953,6.7,8,50.21,947,-7.7
2013,11,12,13,30,655,75,955,6.6000000000000005,8.9,52.56,947,-7.800000000000001
2013,11,12,14,30,555,66,933,6.300000000000001,9.1,58.45,946,-8.200000000000001
2013,11,12,15,30,398,57,870,5.9,8.6,66.93,946,-9
2013,11,12,16,30,203,41,726,5,7.300000000000001,77.11,947,-10.100000000000001
2013,11,12,17,30,22,13,295,4.3,6.5,88.2,947,-10.8
2013,11,12,18,30,0,0,0,2.2,3.4000000000000004,100.52,948,-9.9
2013,11,12,19,30,0,0,0,2,2.5,112.95,948,-9.700000000000001
2013,11,12,20,30,0,0,0,1.9000000000000001,1.6,125.60000000000001,948,-9.9
2013,11,12,21,30,0,0,0,1.8,0.9,138.22,948,-10.200000000000001
2013,11,12,22,30,0,0,0,1.7000000000000002,0.1,150.44,948,-10.5
2013,11,12,23,30,0,0,0,1.7000000000000002,-0.7000000000000001,161.06,948,-10.8
2013,11,13,0,30,0,0,0,1.6,-1.5,165.64000000000001,948,-11
2013,11,13,1,30,0,0,0,1.5,-2.3000000000000003,159.54,948,-11.200000000000001
2013,11,13,2,30,0,0,0,1.3,-3.1,148.48,948,-11.200000000000001
2013,11,13,3,30,0,0,0,1.1,-3.8000000000000003,136.16,948,-11
2013,11,13,4,30,0,0,0,0.9,-4.3,123.52,947,-10.9
2013,11,13,5,30,0,0,0,0.8,-4.5,110.91,947,-10.9
2013,11,13,6,30,0,0,0,0.7000000000000001,-4.4,98.55,947,-11.200000000000001
2013,11,13,7,30,47,18,469,0.8,-3.1,86.44,947,-11.200000000000001
2013,11,13,8,30,246,38,828,1.2000000000000002,-0.2,75.44,947,-11.4
2013,11,13,9,30,441,47,951,1.5,2.8000000000000003,65.53,946,-13.3
2013,11,13,10,30,595,52,1009,1.7000000000000002,5.5,57.46,946,-13.600000000000001
2013,11,13,11,30,684,55,1025,1.9000000000000001,7.9,52.14,944,-13.600000000000001
2013,11,13,12,30,714,59,1030,2.1,9.9,50.47,943,-13.600000000000001
2013,11,13,13,30,674,58,1020,2.3000000000000003,11.200000000000001,52.81,942,-13.5
2013,11,13,14,30,568,55,988,2.5,11.9,58.660000000000004,941,-13.3
2013,11,13,15,30,408,50,918,2.6,11.600000000000001,67.1,940,-13.200000000000001
2013,11,13,16,30,209,39,771,1.9000000000000001,9.3,77.26,939,-12.700000000000001
2013,11,13,17,30,23,13,327,1.3,7.300000000000001,88.31,939,-6.800000000000001
2013,11,13,18,30,0,0,0,1.8,3.8000000000000003,100.62,939,-7.300000000000001
2013,11,13,19,30,0,0,0,2.1,3.3000000000000003,113.05,939,-7.800000000000001
2013,11,13,20,30,0,0,0,2.5,2.8000000000000003,125.69,938,-7.800000000000001
2013,11,13,21,30,0,0,0,2.9000000000000004,2.4000000000000004,138.32,938,-7.4
2013,11,13,22,30,0,0,0,3.2,2,150.56,938,-6.800000000000001
2013,11,13,23,30,0,0,0,3.3000000000000003,1.5,161.25,937,-6.2
2013,11,14,0,30,0,0,0,3.4000000000000004,1.2000000000000002,165.9,936,-5.5
2013,11,14,1,30,0,0,0,3.5,1.1,159.75,936,-4.9
2013,11,14,2,30,0,0,0,3.5,1.2000000000000002,148.66,935,-4.3
2013,11,14,3,30,0,0,0,3.4000000000000004,1.3,136.32,934,-3.8000000000000003
2013,11,14,4,30,0,0,0,3.3000000000000003,1.4000000000000001,123.67,934,-3.4000000000000004
2013,11,14,5,30,0,0,0,3.2,1.5,111.07000000000001,933,-3.2
2013,11,14,6,30,0,0,0,3.3000000000000003,1.6,98.71000000000001,933,-3
2013,11,14,7,30,19,19,0,3.5,2.2,86.62,933,-2.9000000000000004
2013,11,14,8,30,132,97,141,3.9000000000000004,3.7,75.64,933,-2.9000000000000004
2013,11,14,9,30,177,162,35,4.5,5.9,65.75,932,-3.2
2013,11,14,10,30,229,212,31,5,8.200000000000001,57.7,932,-2.6
2013,11,14,11,30,293,263,49,5.4,11,52.4,930,-1
2013,11,14,12,30,259,244,24,5.6000000000000005,13.4,50.730000000000004,929,0.5
2013,11,14,13,30,441,276,275,5.6000000000000005,14.4,53.04,928,1.9000000000000001
2013,11,14,14,30,521,86,840,5.4,14.4,58.86,927,2.8000000000000003
2013,11,14,15,30,369,74,762,5.2,14,67.27,927,3.2
2013,11,14,16,30,61,61,0,4.6000000000000005,12.9,77.4,927,3.4000000000000004
2013,11,14,17,30,17,14,134,4.1000000000000005,12.100000000000001,88.43,927,3.7
2013,11,14,18,30,0,0,0,4,9.600000000000001,100.72,927,3.7
2013,11,14,19,30,0,0,0,4.3,9,113.14,927,3.9000000000000004
2013,11,14,20,30,0,0,0,4.5,8.4,125.77,926,4.1000000000000005
2013,11,14,21,30,0,0,0,4.6000000000000005,7.7,138.41,926,4.3
2013,11,14,22,30,0,0,0,4.5,6.9,150.67000000000002,926,4.4
2013,11,14,23,30,0,0,0,4.3,6.2,161.42000000000002,926,4.3
2013,11,15,0,30,0,0,0,4.1000000000000005,5.6000000000000005,166.16,926,4.3
2013,11,15,1,30,0,0,0,3.9000000000000004,5.1000000000000005,159.97,926,4.4
2013,11,15,2,30,0,0,0,3.6,4.6000000000000005,148.83,926,4.3
2013,11,15,3,30,0,0,0,3.2,4.2,136.47,925,4.2
2013,11,15,4,30,0,0,0,3,3.9000000000000004,123.83,925,3.9000000000000004
2013,11,15,5,30,0,0,0,2.8000000000000003,3.6,111.22,926,3.6
2013,11,15,6,30,0,0,0,2.8000000000000003,3.6,98.88,926,3.6
2013,11,15,7,30,39,19,345,3.2,4.9,86.79,926,4.1000000000000005
2013,11,15,8,30,226,46,737,3.1,7.800000000000001,75.84,927,4.1000000000000005
2013,11,15,9,30,416,57,882,2.4000000000000004,11.8,65.97,927,4.3
2013,11,15,10,30,566,63,949,2,16,57.94,927,4.9
2013,11,15,11,30,660,66,980,2.3000000000000003,19.700000000000003,52.660000000000004,925,5.1000000000000005
2013,11,15,12,30,686,67,984,3.3000000000000003,22.700000000000003,50.99,924,4.4
2013,11,15,13,30,574,141,725,4,24.3,53.27,923,3.5
2013,11,15,14,30,537,65,919,4.4,24.6,59.06,922,3.5
2013,11,15,15,30,378,59,833,4,23.8,67.44,921,3.9000000000000004
2013,11,15,16,30,187,44,660,3.2,21.1,77.53,921,5.4
2013,11,15,17,30,17,12,190,2.9000000000000004,19.1,88.54,921,6.5
2013,11,15,18,30,0,0,0,4.5,17.8,100.81,922,6.6000000000000005
2013,11,15,19,30,0,0,0,5.1000000000000005,17.3,113.22,922,7.4
2013,11,15,20,30,0,0,0,5.2,16.7,125.85000000000001,922,8.3
2013,11,15,21,30,0,0,0,5.2,15.9,138.49,922,8.700000000000001
2013,11,15,22,30,0,0,0,5,14.700000000000001,150.77,922,8.9
2013,11,15,23,30,0,0,0,4.9,13.8,161.59,922,8.9
2013,11,16,0,30,0,0,0,4.800000000000001,13.100000000000001,166.42000000000002,921,8.9
2013,11,16,1,30,0,0,0,4.7,12.8,160.18,921,9
2013,11,16,2,30,0,0,0,4.6000000000000005,12.600000000000001,149,921,9.1
2013,11,16,3,30,0,0,0,4.2,12.5,136.62,921,9.200000000000001
2013,11,16,4,30,0,0,0,3.8000000000000003,12.3,123.98,921,9.4
2013,11,16,5,30,0,0,0,3.6,12.200000000000001,111.38,921,9.600000000000001
2013,11,16,6,30,0,0,0,3.6,11.9,99.04,921,9.8
2013,11,16,7,30,33,19,274,4.3,12.4,86.97,921,9.9
2013,11,16,8,30,209,46,677,5.300000000000001,14.5,76.04,922,10.200000000000001
2013,11,16,9,30,390,58,824,6.1000000000000005,17.6,66.19,921,10.600000000000001
2013,11,16,10,30,417,211,391,6.5,20.700000000000003,58.18,921,11.100000000000001
2013,11,16,11,30,483,256,376,6.6000000000000005,23.400000000000002,52.910000000000004,921,11.600000000000001
2013,11,16,12,30,655,71,932,6.7,25.3,51.230000000000004,919,11.700000000000001
2013,11,16,13,30,527,193,563,6.7,26.200000000000003,53.5,918,11.4
2013,11,16,14,30,471,121,684,6.6000000000000005,26.400000000000002,59.25,918,11.100000000000001
2013,11,16,15,30,364,61,797,6,26,67.6,917,10.9
2013,11,16,16,30,180,45,631,4.9,24.200000000000003,77.66,917,10.8
2013,11,16,17,30,16,12,168,4.3,22.8,88.64,917,11.200000000000001
2013,11,16,18,30,0,0,0,4.800000000000001,19.8,100.9,918,11.4
2013,11,16,19,30,0,0,0,5.1000000000000005,18.7,113.29,918,11.9
2013,11,16,20,30,0,0,0,5.300000000000001,17.7,125.92,918,12.5
2013,11,16,21,30,0,0,0,5.7,17.1,138.56,919,13.100000000000001
2013,11,16,22,30,0,0,0,5.800000000000001,16.6,150.87,919,13.5
2013,11,16,23,30,0,0,0,5.4,16.1,161.75,919,13.8
2013,11,17,0,30,0,0,0,4.800000000000001,15.5,166.67000000000002,920,13.9
2013,11,17,1,30,0,0,0,4.5,14.9,160.39000000000001,920,13.9
2013,11,17,2,30,0,0,0,4.7,14.600000000000001,149.16,921,13.700000000000001
2013,11,17,3,30,0,0,0,4.7,14.3,136.78,921,13.100000000000001
2013,11,17,4,30,0,0,0,4.3,13.8,124.13000000000001,921,12.3
2013,11,17,5,30,0,0,0,3.9000000000000004,13.200000000000001,111.54,922,11.100000000000001
2013,11,17,6,30,0,0,0,3.7,12.600000000000001,99.21000000000001,923,10
2013,11,17,7,30,35,17,356,4,13.5,87.14,924,9.1
2013,11,17,8,30,222,41,757,4.3,16.2,76.24,924,8.5
2013,11,17,9,30,411,53,894,4.800000000000001,19.700000000000003,66.41,925,8.3
2013,11,17,10,30,561,59,958,5.7,22.900000000000002,58.42,925,6
2013,11,17,11,30,656,64,987,5.800000000000001,24.6,53.160000000000004,925,3.2
2013,11,17,12,30,685,65,995,5.6000000000000005,25.6,51.47,924,1.5
2013,11,17,13,30,646,64,983,5.300000000000001,26,53.72,923,0.30000000000000004
2013,11,17,14,30,543,60,949,4.800000000000001,26,59.44,923,-0.5
2013,11,17,15,30,385,53,878,3.5,24.8,67.75,923,-0.8
2013,11,17,16,30,193,41,718,1.9000000000000001,21.6,77.78,924,2.7
2013,11,17,17,30,17,12,235,1.3,19.200000000000003,88.73,924,5.4
2013,11,17,18,30,0,0,0,1.2000000000000002,17.3,100.99000000000001,925,4.2
2013,11,17,19,30,0,0,0,1.2000000000000002,16.8,113.36,926,4
2013,11,17,20,30,0,0,0,1.2000000000000002,15.9,125.98,927,3.8000000000000003
2013,11,17,21,30,0,0,0,1.4000000000000001,14.4,138.63,927,3.7
2013,11,17,22,30,0,0,0,1.6,12.8,150.96,928,3.6
2013,11,17,23,30,0,0,0,2,11.4,161.9,929,3.7
2013,11,18,0,30,0,0,0,2.6,10.5,166.91,929,3.6
2013,11,18,1,30,0,0,0,3.3000000000000003,9.8,160.59,930,3.6
2013,11,18,2,30,0,0,0,3.5,9.200000000000001,149.33,930,3.5
2013,11,18,3,30,0,0,0,3.3000000000000003,8.9,136.93,931,3.1
2013,11,18,4,30,0,0,0,2.9000000000000004,8.700000000000001,124.28,931,2.3000000000000003
2013,11,18,5,30,0,0,0,2.5,8.5,111.69,932,1.2000000000000002
2013,11,18,6,30,0,0,0,2.5,8.3,99.37,933,0.4
2013,11,18,7,30,18,18,0,2.8000000000000003,8.6,87.31,933,-0.2
2013,11,18,8,30,103,90,55,3.1,9.700000000000001,76.43,934,-0.6000000000000001
2013,11,18,9,30,272,160,281,3.3000000000000003,11.5,66.62,934,-1.1
2013,11,18,10,30,339,238,195,3.3000000000000003,13.4,58.65,934,-1.9000000000000001
2013,11,18,11,30,369,283,143,3,15,53.4,934,-2.1
2013,11,18,12,30,492,269,359,2.5,16.2,51.71,933,-1.7000000000000002
2013,11,18,13,30,623,70,940,2.3000000000000003,16.7,53.93,932,-1.1
2013,11,18,14,30,521,65,902,2.2,16.8,59.620000000000005,931,-0.5
2013,11,18,15,30,254,151,274,2.1,16.5,67.89,931,0.1
2013,11,18,16,30,111,80,150,1.7000000000000002,14.9,77.9,932,1.8
2013,11,18,17,30,5,5,0,1.5,13.700000000000001,88.81,932,3.2
2013,11,18,18,30,0,0,0,1.9000000000000001,12.200000000000001,101.06,932,2.4000000000000004
2013,11,18,19,30,0,0,0,2,11.8,113.43,932,2.2
2013,11,18,20,30,0,0,0,2,11.4,126.04,932,2.5
2013,11,18,21,30,0,0,0,2.2,11.100000000000001,138.70000000000002,932,3
2013,11,18,22,30,0,0,0,2.4000000000000004,10.600000000000001,151.04,932,3.6
2013,11,18,23,30,0,0,0,2.2,9.9,162.04,931,4.2
2013,11,19,0,30,0,0,0,1.7000000000000002,9.200000000000001,167.14000000000001,931,4.7
2013,11,19,1,30,0,0,0,1.4000000000000001,8.700000000000001,160.79,931,5.1000000000000005
2013,11,19,2,30,0,0,0,1.2000000000000002,8.3,149.49,931,5.5
2013,11,19,3,30,0,0,0,1.2000000000000002,7.800000000000001,137.08,931,5.800000000000001
2013,11,19,4,30,0,0,0,1.4000000000000001,7.300000000000001,124.43,931,6.2
2013,11,19,5,30,0,0,0,1.8,7.2,111.85000000000001,931,6.6000000000000005
2013,11,19,6,30,0,0,0,2.3000000000000003,7.4,99.54,931,7
2013,11,19,7,30,27,18,211,3.1,8.700000000000001,87.48,931,7.1000000000000005
2013,11,19,8,30,197,55,617,4.2,11.3,76.62,931,7
2013,11,19,9,30,283,151,335,5,14.200000000000001,66.83,931,5.9
2013,11,19,10,30,411,202,404,5.2,16.8,58.88,931,5.4
2013,11,19,11,30,616,88,890,5.1000000000000005,19.1,53.63,929,7
2013,11,19,12,30,648,81,920,5,20.700000000000003,51.94,928,8.6
2013,11,19,13,30,609,79,904,4.9,21.6,54.14,927,9.200000000000001
2013,11,19,14,30,509,75,862,4.9,22,59.79,926,9.5
2013,11,19,15,30,358,64,787,4.9,21.6,68.03,925,9.700000000000001
2013,11,19,16,30,174,48,610,4.4,20.200000000000003,78.01,925,9.9
2013,11,19,17,30,14,11,130,3.9000000000000004,19.1,88.89,925,10.200000000000001
2013,11,19,18,30,0,0,0,4.7,16.900000000000002,101.13,925,10.200000000000001
2013,11,19,19,30,0,0,0,5.300000000000001,16,113.49000000000001,925,10.4
2013,11,19,20,30,0,0,0,5.4,15.100000000000001,126.10000000000001,925,10.8
2013,11,19,21,30,0,0,0,5.1000000000000005,14.100000000000001,138.75,925,11.4
2013,11,19,22,30,0,0,0,4.800000000000001,13.200000000000001,151.12,925,11.9
2013,11,19,23,30,0,0,0,4.6000000000000005,12.600000000000001,162.18,925,12.200000000000001
2013,11,20,0,30,0,0,0,4.5,12.200000000000001,167.38,925,12.200000000000001
2013,11,20,1,30,0,0,0,4.4,11.9,160.99,925,11.9
2013,11,20,2,30,0,0,0,4.3,11.8,149.66,925,11.8
2013,11,20,3,30,0,0,0,4.2,11.8,137.23,924,11.8
2013,11,20,4,30,0,0,0,4.1000000000000005,11.8,124.58,924,11.8
2013,11,20,5,30,0,0,0,4.1000000000000005,11.8,112,924,11.8
2013,11,20,6,30,0,0,0,4.2,11.9,99.7,925,11.9
2013,11,20,7,30,8,8,0,4.5,12.600000000000001,87.65,925,12.5
2013,11,20,8,30,95,86,38,5.5,14.4,76.82000000000001,925,12.8
2013,11,20,9,30,249,164,218,6.4,17.1,67.04,925,13.4
2013,11,20,10,30,368,225,279,6.5,20,59.1,925,13.8
2013,11,20,11,30,501,222,472,6.300000000000001,22.3,53.870000000000005,924,13.9
2013,11,20,12,30,640,78,916,6.2,24,52.160000000000004,923,13.700000000000001
2013,11,20,13,30,599,79,893,6,24.700000000000003,54.34,922,13.3
2013,11,20,14,30,498,77,841,5.5,24.400000000000002,59.96,922,13.100000000000001
2013,11,20,15,30,269,139,347,4.7,23.3,68.16,921,13.100000000000001
2013,11,20,16,30,140,65,368,3.6,21.6,78.12,922,13.3
2013,11,20,17,30,4,4,0,3,20.5,88.97,922,13.600000000000001
2013,11,20,18,30,0,0,0,3.3000000000000003,18.2,101.2,923,13.700000000000001
2013,11,20,19,30,0,0,0,3.9000000000000004,17.5,113.54,924,13.9
2013,11,20,20,30,0,0,0,4.1000000000000005,16.7,126.14,924,14.200000000000001
2013,11,20,21,30,0,0,0,4.1000000000000005,15.8,138.8,924,14.5
2013,11,20,22,30,0,0,0,3.9000000000000004,15,151.19,925,14.9
2013,11,20,23,30,0,0,0,3.7,14.600000000000001,162.3,925,14.600000000000001
2013,11,21,0,30,0,0,0,3.4000000000000004,14.5,167.6,925,14.5
2013,11,21,1,30,0,0,0,3,14.4,161.19,925,14.4
2013,11,21,2,30,0,0,0,2.7,14.200000000000001,149.82,925,14.200000000000001
2013,11,21,3,30,0,0,0,2.4000000000000004,14.200000000000001,137.38,925,14.200000000000001
2013,11,21,4,30,0,0,0,2.3000000000000003,14.3,124.73,925,14.3
2013,11,21,5,30,0,0,0,2.3000000000000003,14.5,112.16,925,14.5
2013,11,21,6,30,0,0,0,2,14.600000000000001,99.87,926,14.600000000000001
2013,11,21,7,30,14,14,0,2.1,15.200000000000001,87.82000000000001,927,15.200000000000001
2013,11,21,8,30,138,81,252,2.7,16.6,77.01,927,15.8
2013,11,21,9,30,258,158,257,3.6,18.900000000000002,67.25,928,16.400000000000002
2013,11,21,10,30,352,228,243,4.4,21.5,59.33,928,17
2013,11,21,11,30,328,272,95,4.3,23.5,54.09,927,16.6
2013,11,21,12,30,484,265,359,3.7,24.6,52.38,927,16
2013,11,21,13,30,422,265,271,3,25.3,54.53,926,15.4
2013,11,21,14,30,194,185,19,2.2,25.400000000000002,60.120000000000005,926,14.8
2013,11,21,15,30,342,72,730,1.1,24.700000000000003,68.29,926,14.3
2013,11,21,16,30,163,52,541,1,22.900000000000002,78.21000000000001,927,14.200000000000001
2013,11,21,17,30,0,0,0,1.4000000000000001,21.5,89.04,927,15.100000000000001
2013,11,21,18,30,0,0,0,4.9,17.900000000000002,101.26,929,13.700000000000001
2013,11,21,19,30,0,0,0,7.300000000000001,14.3,113.59,932,12.200000000000001
2013,11,21,20,30,0,0,0,8.1,9.600000000000001,126.19,934,8.700000000000001
2013,11,21,21,30,0,0,0,7.7,5.6000000000000005,138.85,935,3.4000000000000004
2013,11,21,22,30,0,0,0,7.2,3.6,151.25,936,-0.9
2013,11,21,23,30,0,0,0,7,2.6,162.42000000000002,936,-2.8000000000000003
2013,11,22,0,30,0,0,0,7,1.7000000000000002,167.82,937,-3.7
2013,11,22,1,30,0,0,0,7.1000000000000005,0.7000000000000001,161.38,937,-4.7
2013,11,22,2,30,0,0,0,7.2,-0.2,149.98,938,-5.6000000000000005
2013,11,22,3,30,0,0,0,7.2,-1,137.53,939,-6.2
2013,11,22,4,30,0,0,0,7.1000000000000005,-1.6,124.88000000000001,939,-6.4
2013,11,22,5,30,0,0,0,7.2,-2.2,112.31,940,-6.800000000000001
2013,11,22,6,30,0,0,0,7.300000000000001,-2.7,100.03,941,-7.2
2013,11,22,7,30,6,6,0,7.300000000000001,-2.9000000000000004,87.96000000000001,942,-7.5
2013,11,22,8,30,186,54,598,7.1000000000000005,-2.6,77.19,943,-7.6000000000000005
2013,11,22,9,30,366,71,769,6.800000000000001,-1.8,67.45,943,-7.4
2013,11,22,10,30,512,81,850,6.6000000000000005,-0.9,59.54,943,-6.9
2013,11,22,11,30,26,26,0,6.4,0,54.31,943,-6.1000000000000005
2013,11,22,12,30,120,120,0,6.4,0.7000000000000001,52.59,942,-5.4
2013,11,22,13,30,195,190,9,6.4,1.2000000000000002,54.71,941,-4.9
2013,11,22,14,30,186,179,15,6.300000000000001,1.4000000000000001,60.27,941,-4.4
2013,11,22,15,30,52,52,0,6.1000000000000005,1.3,68.41,941,-4.2
2013,11,22,16,30,29,29,0,5.7,0.5,78.3,941,-4
2013,11,22,17,30,0,0,0,5.4,-0.1,89.07000000000001,941,-4.2
2013,11,22,18,30,0,0,0,4.9,-1.4000000000000001,101.31,942,-4.4
2013,11,22,19,30,0,0,0,4.9,-1.8,113.63,942,-4.6000000000000005
2013,11,22,20,30,0,0,0,4.800000000000001,-2,126.22,942,-4.7
2013,11,22,21,30,0,0,0,4.800000000000001,-2.1,138.88,942,-4.9
2013,11,22,22,30,0,0,0,4.9,-2.1,151.3,942,-5
2013,11,22,23,30,0,0,0,5,-2.1,162.53,942,-5.2
2013,11,23,0,30,0,0,0,5.1000000000000005,-2.1,168.03,942,-5.4
2013,11,23,1,30,0,0,0,5.2,-2,161.57,942,-5.6000000000000005
2013,11,23,2,30,0,0,0,5.300000000000001,-2,150.14000000000001,942,-5.800000000000001
2013,11,23,3,30,0,0,0,5.4,-2,137.68,942,-6.1000000000000005
2013,11,23,4,30,0,0,0,5.5,-2,125.03,942,-6.4
2013,11,23,5,30,0,0,0,5.6000000000000005,-1.9000000000000001,112.46000000000001,942,-6.7
2013,11,23,6,30,0,0,0,5.5,-1.9000000000000001,100.19,943,-6.9
2013,11,23,7,30,21,15,160,5.5,-1.5,88.12,944,-6.800000000000001
2013,11,23,8,30,15,15,0,5.7,-0.9,77.38,944,-6.4
2013,11,23,9,30,62,62,0,5.9,-0.1,67.65,944,-5.7
2013,11,23,10,30,37,37,0,6,0.7000000000000001,59.75,944,-4.9
2013,11,23,11,30,88,88,0,6,1.5,54.53,943,-4.5
2013,11,23,12,30,204,198,9,5.9,2,52.800000000000004,943,-4.5
2013,11,23,13,30,216,207,16,5.5,2.3000000000000003,54.89,942,-4.7
2013,11,23,14,30,240,211,59,5.1000000000000005,2.1,60.410000000000004,942,-5
2013,11,23,15,30,158,144,37,5,1.5,68.52,942,-4.9
2013,11,23,16,30,84,75,43,4.6000000000000005,0.9,78.38,942,-4.7
