Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,792759,-,-,-,47.53,-92.54,-6,445,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,8,6,0,30,13.200000000000001,1.58,0.051000000000000004,0.6,0,0,0,0,0,13.200000000000001,0,0,0,0,0.333,100,115.76,0.93,0.12,957,2,297,1,0.0000,0.0000
2013,8,6,1,30,12.600000000000001,1.58,0.051000000000000004,0.6,0,0,0,0,0,12.600000000000001,0,0,0,0,0.333,100,113.74000000000001,0.93,0.12,956,2,295,1,0.0000,0.0000
2013,8,6,2,30,12.200000000000001,1.58,0.051000000000000004,0.6,0,0,0,0,0,12.200000000000001,0,0,0,0,0.332,100,109.19,0.93,0.12,956,2,292,1,0.0000,0.0000
2013,8,6,3,30,11.8,1.58,0.05,0.6,0,0,0,0,0,11.8,0,0,0,0,0.332,100,102.60000000000001,0.93,0.12,956,2.1,285,1,0.0000,0.0000
2013,8,6,4,30,11.8,1.6,0.049,0.6,0,0,0,0,0,11.8,0,0,0,0,0.332,99.76,94.49,0.93,0.12,957,2.2,270,1.3,0.0000,0.0000
2013,8,6,5,30,13,1.6300000000000001,0.049,0.6,24,342,53,0,0,11.600000000000001,24,342,0,53,0.331,90.99,85.18,0.93,0.12,956,2.3000000000000003,257,1.7000000000000002,0.0000,0.0000
2013,8,6,6,30,15.4,1.67,0.049,0.6,48,623,204,7,3,12,125,28,7,132,0.33,79.99,75.48,0.93,0.12,956,2.4000000000000004,258,1.8,6.4283,4.9359
2013,8,6,7,30,18.400000000000002,1.68,0.052000000000000005,0.6,63,755,377,0,0,12.200000000000001,63,755,0,377,0.331,67.19,65.42,0.93,0.12,956,2.5,267,1.9000000000000001,20.0456,15.5974
2013,8,6,8,30,20.5,1.69,0.058,0.6,75,824,543,0,3,12.100000000000001,269,291,0,434,0.331,58.620000000000005,55.42,0.93,0.12,956,2.6,266,1.8,24.5117,19.1863
2013,8,6,9,30,22,1.7,0.059000000000000004,0.6,83,867,685,0,6,12.200000000000001,309,56,0,348,0.331,53.85,45.99,0.9400000000000001,0.12,955,2.8000000000000003,248,1.5,20.3765,15.9952
2013,8,6,10,30,22.700000000000003,1.67,0.067,0.6,91,887,791,0,6,12.600000000000001,344,73,0,402,0.332,52.980000000000004,37.89,0.9500000000000001,0.12,955,2.9000000000000004,242,1.5,24.0335,18.8934
2013,8,6,11,30,22,1.59,0.092,0.6,106,878,847,0,4,12.9,281,1,0,282,0.332,56.38,32.43,0.96,0.12,955,3.1,256,1.9000000000000001,17.0344,13.4003
2013,8,6,12,30,20.900000000000002,1.54,0.085,0.6,103,886,862,0,6,13.5,247,4,0,250,0.332,62.6,31.16,0.96,0.12,955,3.1,261,2,15.1326,11.9057
2013,8,6,13,30,20.3,1.55,0.081,0.6,100,881,825,0,8,14.100000000000001,346,150,0,470,0.332,67.5,34.58,0.96,0.12,955,3.1,247,2,28.2840,22.2444
2013,8,6,14,30,20.1,1.55,0.08700000000000001,0.6,98,854,738,0,4,14.5,288,3,0,290,0.333,70.04,41.480000000000004,0.96,0.12,955,3.1,226,1.9000000000000001,17.1941,13.5091
2013,8,6,15,30,20,1.5,0.08600000000000001,0.6,91,814,610,0,4,14.700000000000001,78,0,0,78,0.335,71.39,50.34,0.96,0.12,954,3.2,205,1.7000000000000002,4.5004,3.5288
2013,8,6,16,30,19.6,1.51,0.117,0.6,92,716,448,0,4,14.8,116,0,0,116,0.336,73.89,60.13,0.96,0.12,954,3.3000000000000003,182,1.3,6.3903,4.9907
2013,8,6,17,30,18.8,1.53,0.147,0.6,82,568,274,0,4,15.5,168,23,0,176,0.337,80.93,70.22,0.96,0.12,954,3.4000000000000004,147,0.7000000000000001,8.9923,6.9617
2013,8,6,18,30,17.5,1.55,0.17200000000000001,0.6,54,334,111,0,4,15.700000000000001,77,5,0,77,0.337,88.99,80.19,0.96,0.12,954,3.5,236,0.7000000000000001,0.0000,0.0000
2013,8,6,19,30,16.3,1.55,0.192,0.6,0,0,0,7,7,16,0,0,7,0,0.335,98.3,89.42,0.96,0.12,955,3.4000000000000004,349,1.9000000000000001,0.0000,0.0000
2013,8,6,20,30,15.4,1.54,0.116,0.6,0,0,0,0,8,15.4,0,0,0,0,0.333,100,98.59,0.9500000000000001,0.12,955,3.1,353,2.7,0.0000,0.0000
2013,8,6,21,30,14.600000000000001,1.57,0.053,0.6,0,0,0,0,4,14.600000000000001,0,0,0,0,0.333,100,106.09,0.9400000000000001,0.12,956,2.7,358,3,0.0000,0.0000
2013,8,6,22,30,13.9,1.57,0.04,0.6,0,0,0,0,4,13.9,0,0,0,0,0.334,100,111.83,0.93,0.12,956,2.5,359,3.2,0.0000,0.0000
2013,8,6,23,30,13.200000000000001,1.55,0.043000000000000003,0.6,0,0,0,0,1,13.200000000000001,0,0,0,0,0.336,100,115.28,0.93,0.12,957,2.3000000000000003,359,3.3000000000000003,0.0000,0.0000
2013,8,7,0,30,12.4,1.62,0.043000000000000003,0.6,0,0,0,0,3,12.4,0,0,0,0,0.337,100,116.04,0.93,0.12,957,2.3000000000000003,355,3.2,0.0000,0.0000
2013,8,7,1,30,11.600000000000001,1.69,0.044,0.6,0,0,0,0,0,11.600000000000001,0,0,0,0,0.337,100,114.01,0.93,0.12,958,2.1,349,2.8000000000000003,0.0000,0.0000
2013,8,7,2,30,11,1.72,0.045,0.6,0,0,0,0,1,10.9,0,0,0,0,0.337,99.59,109.44,0.92,0.12,958,1.9000000000000001,342,2.7,0.0000,0.0000
2013,8,7,3,30,10.4,1.75,0.044,0.6,0,0,0,0,7,10.4,0,0,0,0,0.337,100,102.82000000000001,0.92,0.12,959,1.6,335,2.3000000000000003,0.0000,0.0000
2013,8,7,4,30,10.200000000000001,1.76,0.041,0.6,0,0,0,0,4,10,0,0,0,0,0.336,98.52,94.69,0.91,0.12,959,1.5,326,2.2,0.0000,0.0000
2013,8,7,5,30,10.9,1.75,0.038,0.6,23,380,53,0,0,9.9,23,380,0,53,0.335,93.25,85.36,0.91,0.12,960,1.4000000000000001,319,2.4000000000000004,0.0000,0.0000
2013,8,7,6,30,12.700000000000001,1.75,0.034,0.6,44,673,210,0,0,10,44,673,0,210,0.337,83.84,75.66,0.9,0.12,960,1.4000000000000001,312,2.4000000000000004,10.2115,7.8382
2013,8,7,7,30,15.3,1.75,0.034,0.6,57,803,388,0,0,10.5,57,803,0,388,0.339,73.2,65.6,0.91,0.12,961,1.5,305,2.8000000000000003,20.6024,16.0282
2013,8,7,8,30,17.5,1.79,0.037,0.6,66,871,558,0,0,9.600000000000001,66,871,0,558,0.342,59.93,55.61,0.91,0.12,961,1.6,301,3.3000000000000003,31.4867,24.6440
2013,8,7,9,30,18.8,1.83,0.041,0.6,74,909,703,0,0,9.3,74,909,0,703,0.34400000000000003,54.07,46.19,0.91,0.12,961,1.7000000000000002,299,3.6,41.1376,32.2909
2013,8,7,10,30,19.6,1.87,0.048,0.6,81,927,811,0,0,9.1,81,927,0,811,0.34500000000000003,50.64,38.12,0.91,0.12,961,1.8,299,3.9000000000000004,48.4615,38.0957
2013,8,7,11,30,20.3,1.8800000000000001,0.057,0.6,88,934,874,0,0,8.9,88,934,0,874,0.34400000000000003,47.870000000000005,32.69,0.91,0.12,961,1.8,301,4.1000000000000005,52.7717,41.5122
2013,8,7,12,30,20.6,1.84,0.044,0.6,82,949,892,0,0,8.8,82,949,0,892,0.343,46.56,31.44,0.91,0.12,961,1.7000000000000002,303,4.2,53.9691,42.4596
2013,8,7,13,30,20.700000000000003,1.8,0.04,0.6,79,945,854,0,2,8.6,389,376,0,698,0.341,45.92,34.85,0.91,0.12,961,1.7000000000000002,305,4.3,41.9837,33.0178
2013,8,7,14,30,20.700000000000003,1.74,0.037,0.6,75,928,767,0,4,8.5,363,61,0,408,0.339,45.57,41.730000000000004,0.92,0.12,961,1.7000000000000002,306,4.3,24.1752,18.9932
2013,8,7,15,30,20.3,1.69,0.036000000000000004,0.6,70,898,640,0,3,8.4,346,132,0,430,0.337,46.21,50.57,0.92,0.12,962,1.6,308,4.1000000000000005,24.7886,19.4357
2013,8,7,16,30,19.700000000000003,1.6600000000000001,0.036000000000000004,0.6,63,841,478,0,3,8.200000000000001,250,46,0,273,0.336,47.51,60.35,0.92,0.12,962,1.6,309,3.8000000000000003,15.0197,11.7286
2013,8,7,17,30,18.5,1.6500000000000001,0.038,0.6,53,740,301,0,3,8.1,166,189,0,229,0.334,50.76,70.44,0.92,0.12,962,1.6,310,3,11.6770,9.0375
2013,8,7,18,30,16.2,1.6500000000000001,0.041,0.6,37,544,127,0,0,8.6,37,544,0,127,0.334,60.52,80.42,0.92,0.13,963,1.6,314,1.9000000000000001,0.0000,0.0000
2013,8,7,19,30,13.9,1.67,0.044,0.6,0,0,0,0,0,9.1,0,0,0,0,0.334,72.9,89.61,0.92,0.13,963,1.6,320,1.2000000000000002,0.0000,0.0000
2013,8,7,20,30,12.600000000000001,1.69,0.046,0.6,0,0,0,0,8,8.9,0,0,0,0,0.334,78.23,98.84,0.92,0.13,964,1.7000000000000002,326,1.1,0.0000,0.0000
2013,8,7,21,30,12,1.7,0.049,0.6,0,0,0,0,7,8.8,0,0,0,0,0.335,80.8,106.35000000000001,0.92,0.13,964,1.7000000000000002,331,1,0.0000,0.0000
2013,8,7,22,30,11.8,1.72,0.052000000000000005,0.6,0,0,0,0,7,8.9,0,0,0,0,0.336,82.52,112.11,0.93,0.13,964,1.8,332,0.9,0.0000,0.0000
2013,8,7,23,30,11.5,1.74,0.058,0.6,0,0,0,0,7,8.9,0,0,0,0,0.338,84.27,115.57000000000001,0.93,0.13,964,1.9000000000000001,328,0.8,0.0000,0.0000
2013,8,8,0,30,11.3,1.74,0.07100000000000001,0.6,0,0,0,0,4,9,0,0,0,0,0.339,85.65,116.32000000000001,0.9400000000000001,0.13,964,2,322,0.7000000000000001,0.0000,0.0000
2013,8,8,1,30,11.200000000000001,1.71,0.08600000000000001,0.6,0,0,0,0,4,9.1,0,0,0,0,0.337,86.9,114.27,0.9400000000000001,0.13,964,2.1,318,0.7000000000000001,0.0000,0.0000
2013,8,8,2,30,11,1.71,0.092,0.6,0,0,0,0,4,9.4,0,0,0,0,0.335,89.68,109.69,0.9500000000000001,0.13,964,2.1,315,0.7000000000000001,0.0000,0.0000
2013,8,8,3,30,10.8,1.72,0.097,0.6,0,0,0,0,4,9.5,0,0,0,0,0.333,91.52,103.05,0.9500000000000001,0.13,964,2.1,308,0.7000000000000001,0.0000,0.0000
2013,8,8,4,30,10.9,1.74,0.098,0.6,0,0,0,0,4,9.600000000000001,0,0,0,0,0.333,91.59,94.9,0.9400000000000001,0.13,964,2,299,0.8,0.0000,0.0000
2013,8,8,5,30,11.8,1.76,0.098,0.6,26,260,46,7,4,9.8,16,0,7,16,0.334,87.67,85.55,0.9400000000000001,0.13,964,2,291,1.3,0.0000,0.0000
2013,8,8,6,30,13.5,1.8,0.098,0.6,58,558,194,0,0,10.100000000000001,58,558,0,194,0.335,79.65,75.84,0.9400000000000001,0.13,964,2,281,2,9.4196,7.2279
2013,8,8,7,30,15.5,1.84,0.097,0.6,77,712,369,7,3,10.3,220,59,7,244,0.335,71.2,65.78,0.9400000000000001,0.13,964,2,275,2.5,12.9384,10.0642
2013,8,8,8,30,17.400000000000002,1.8900000000000001,0.08700000000000001,0.6,86,808,540,0,0,10.5,86,808,0,540,0.336,63.76,55.79,0.93,0.13,964,2,274,3,30.4447,23.8268
2013,8,8,9,30,18.400000000000002,1.82,0.074,0.6,90,870,690,0,0,10.200000000000001,90,870,0,690,0.337,59.03,46.39,0.9400000000000001,0.13,964,2,275,3.4000000000000004,40.3518,31.6726
2013,8,8,10,30,18.8,1.76,0.081,0.6,98,891,797,0,4,9.700000000000001,423,151,0,542,0.337,55.54,38.36,0.9400000000000001,0.13,964,2.1,275,3.5,32.3705,25.4456
2013,8,8,11,30,19,1.74,0.08,0.6,101,910,864,0,2,9.4,402,375,0,717,0.336,53.54,32.96,0.9400000000000001,0.13,964,2,275,3.6,43.2722,34.0386
2013,8,8,12,30,19.200000000000003,1.72,0.077,0.6,100,915,878,7,2,9.200000000000001,353,506,7,784,0.336,52.36,31.73,0.9400000000000001,0.13,963,2,275,3.6,47.4126,37.3003
2013,8,8,13,30,19.5,1.74,0.068,0.6,94,916,843,0,2,8.9,416,306,0,667,0.335,50.33,35.12,0.93,0.13,963,1.9000000000000001,275,3.8000000000000003,40.0988,31.5344
2013,8,8,14,30,20,1.73,0.067,0.6,90,899,758,7,2,8.6,314,483,7,673,0.335,47.81,41.980000000000004,0.93,0.13,963,1.8,277,3.9000000000000004,39.8518,31.3081
2013,8,8,15,30,20,1.6500000000000001,0.074,0.6,86,854,626,0,4,8.3,281,18,0,293,0.335,46.9,50.81,0.93,0.13,962,1.8,281,3.8000000000000003,16.8755,13.2304
2013,8,8,16,30,19.700000000000003,1.68,0.083,0.6,80,781,464,0,4,8.200000000000001,131,0,0,132,0.334,47.5,60.58,0.93,0.13,962,1.8,287,3.5,7.2523,5.6624
2013,8,8,17,30,18.6,1.77,0.08700000000000001,0.6,66,669,287,0,3,8.5,159,243,0,240,0.334,51.660000000000004,70.67,0.92,0.13,962,1.7000000000000002,294,2.7,12.2124,9.4490
2013,8,8,18,30,16.1,1.8800000000000001,0.08700000000000001,0.6,42,465,118,0,1,9.5,42,465,0,118,0.334,64.74,80.64,0.92,0.14,962,1.7000000000000002,304,1.7000000000000002,0.0000,0.0000
2013,8,8,19,30,13.8,1.94,0.092,0.6,0,0,0,7,3,9.600000000000001,0,0,7,0,0.335,75.82000000000001,89.82000000000001,0.92,0.14,962,1.7000000000000002,311,1.2000000000000002,0.0000,0.0000
2013,8,8,20,30,12.5,1.92,0.088,0.6,0,0,0,0,0,9.5,0,0,0,0,0.336,82.06,99.09,0.92,0.14,962,1.6,313,1.1,0.0000,0.0000
2013,8,8,21,30,11.600000000000001,1.81,0.075,0.6,0,0,0,0,0,9.3,0,0,0,0,0.337,85.77,106.62,0.92,0.14,962,1.4000000000000001,309,1.1,0.0000,0.0000
2013,8,8,22,30,10.9,1.67,0.059000000000000004,0.6,0,0,0,0,0,8.9,0,0,0,0,0.339,87.5,112.39,0.92,0.14,962,1.3,304,1.2000000000000002,0.0000,0.0000
2013,8,8,23,30,10.100000000000001,1.58,0.049,0.6,0,0,0,0,0,8.4,0,0,0,0,0.34,89.17,115.85000000000001,0.92,0.14,962,1.3,299,1.3,0.0000,0.0000
2013,8,9,0,30,9.5,1.58,0.042,0.6,0,0,0,0,0,7.7,0,0,0,0,0.341,88.8,116.61,0.91,0.14,962,1.3,294,1.3,0.0000,0.0000
2013,8,9,1,30,9,1.6500000000000001,0.036000000000000004,0.6,0,0,0,0,0,7.1000000000000005,0,0,0,0,0.343,88.06,114.55,0.91,0.14,962,1.4000000000000001,286,1.3,0.0000,0.0000
2013,8,9,2,30,8.6,1.7,0.034,0.6,0,0,0,0,0,6.800000000000001,0,0,0,0,0.34600000000000003,88.74,109.94,0.9,0.14,962,1.5,279,1.3,0.0000,0.0000
2013,8,9,3,30,8.4,1.72,0.033,0.6,0,0,0,0,0,6.9,0,0,0,0,0.34800000000000003,90.28,103.28,0.9,0.14,962,1.5,277,1.5,0.0000,0.0000
2013,8,9,4,30,8.9,1.75,0.032,0.6,0,0,0,0,0,7.1000000000000005,0,0,0,0,0.34700000000000003,88.73,95.11,0.9,0.14,962,1.7000000000000002,279,1.6,0.0000,0.0000
2013,8,9,5,30,10.8,1.77,0.032,0.6,21,365,48,0,0,7.6000000000000005,21,365,0,48,0.34400000000000003,80.59,85.73,0.9,0.14,962,1.8,283,2.3000000000000003,0.0000,0.0000
2013,8,9,6,30,13.4,1.78,0.032,0.6,43,654,201,0,0,8.200000000000001,43,654,0,201,0.34,70.59,76.02,0.91,0.14,962,1.9000000000000001,293,3.6,9.7454,7.4754
2013,8,9,7,30,15.3,1.77,0.031,0.6,55,789,376,0,0,8.3,55,789,0,376,0.337,63.190000000000005,65.96000000000001,0.9,0.14,962,2,301,4.3,19.9103,15.4848
2013,8,9,8,30,16.8,1.76,0.029,0.6,62,866,547,0,3,8.5,285,227,0,412,0.336,57.9,55.980000000000004,0.9,0.14,962,2,304,4.4,23.2069,18.1608
2013,8,9,9,30,17.900000000000002,1.73,0.028,0.6,67,912,693,0,0,8.700000000000001,67,912,0,693,0.335,55.01,46.6,0.9,0.14,962,2,306,4.2,40.5006,31.7879
2013,8,9,10,30,19,1.7,0.029,0.6,72,937,804,0,2,9.1,383,70,0,438,0.335,52.63,38.59,0.91,0.14,962,2,307,4,26.1460,20.5520
2013,8,9,11,30,19.700000000000003,1.67,0.03,0.6,75,949,869,0,4,9.5,323,2,0,325,0.336,51.620000000000005,33.230000000000004,0.93,0.14,962,2,308,3.9000000000000004,19.6052,15.4213
2013,8,9,12,30,20.1,1.23,0.051000000000000004,0.6,89,933,880,0,4,9.700000000000001,297,1,0,298,0.336,51.02,32.02,0.9400000000000001,0.14,963,2,308,3.8000000000000003,18.0131,14.1708
2013,8,9,13,30,20.400000000000002,1.29,0.044,0.6,83,931,842,0,4,9.8,322,3,0,324,0.337,50.730000000000004,35.410000000000004,0.93,0.14,963,2,309,3.8000000000000003,19.4676,15.3091
2013,8,9,14,30,20.200000000000003,1.37,0.04,0.6,78,915,755,0,4,9.8,353,45,0,386,0.337,51.1,42.24,0.93,0.14,963,2,311,3.7,22.8417,17.9439
2013,8,9,15,30,19.700000000000003,1.45,0.036000000000000004,0.6,70,887,627,0,4,9.600000000000001,298,38,0,322,0.337,52.15,51.050000000000004,0.92,0.14,963,1.9000000000000001,315,3.5,18.5287,14.5255
2013,8,9,16,30,18.900000000000002,1.51,0.032,0.6,61,833,467,0,4,9.3,182,3,0,183,0.337,53.81,60.81,0.92,0.14,964,1.9000000000000001,320,3.1,10.0403,7.8381
2013,8,9,17,30,18,1.56,0.03,0.6,49,734,289,0,3,9.200000000000001,170,46,0,186,0.337,56.53,70.9,0.91,0.14,964,2,325,2.4000000000000004,9.4447,7.3054
2013,8,9,18,30,16.8,1.58,0.029,0.6,33,542,119,0,3,9.9,71,5,0,72,0.338,63.75,80.88,0.91,0.14,965,2,329,1.6,0.0000,0.0000
2013,8,9,19,30,15.8,1.6,0.029,0.6,0,0,0,0,4,10.600000000000001,0,0,0,0,0.338,71.18,90.03,0.91,0.14,965,2,336,1.4000000000000001,0.0000,0.0000
2013,8,9,20,30,15,1.61,0.028,0.6,0,0,0,0,4,10.9,0,0,0,0,0.338,76.39,99.35000000000001,0.91,0.14,966,2,344,1.4000000000000001,0.0000,0.0000
2013,8,9,21,30,14.200000000000001,1.62,0.03,0.6,0,0,0,0,4,11.200000000000001,0,0,0,0,0.337,81.99,106.9,0.92,0.14,967,2,353,1.2000000000000002,0.0000,0.0000
2013,8,9,22,30,12.9,1.6400000000000001,0.033,0.6,0,0,0,0,4,11.3,0,0,0,0,0.337,90.26,112.68,0.92,0.14,967,2,180,1.1,0.0000,0.0000
2013,8,9,23,30,11.5,1.67,0.035,0.6,0,0,0,0,4,11.4,0,0,0,0,0.337,99.02,116.15,0.92,0.14,967,1.9000000000000001,3,1,0.0000,0.0000
2013,8,10,0,30,10.600000000000001,1.69,0.038,0.6,0,0,0,0,4,10.600000000000001,0,0,0,0,0.337,100,116.89,0.93,0.14,968,1.8,179,0.9,0.0000,0.0000
2013,8,10,1,30,10.200000000000001,1.71,0.04,0.6,0,0,0,0,4,10.200000000000001,0,0,0,0,0.337,100,114.82000000000001,0.93,0.14,968,1.7000000000000002,348,1,0.0000,0.0000
2013,8,10,2,30,9.9,1.73,0.042,0.6,0,0,0,0,3,9.9,0,0,0,0,0.336,100,110.19,0.93,0.14,968,1.6,332,1,0.0000,0.0000
2013,8,10,3,30,9.5,1.74,0.044,0.6,0,0,0,0,0,9.5,0,0,0,0,0.336,100,103.51,0.93,0.14,968,1.6,320,1,0.0000,0.0000
2013,8,10,4,30,9.700000000000001,1.75,0.045,0.6,0,0,0,0,0,9.700000000000001,0,0,0,0,0.334,100,95.32000000000001,0.93,0.14,968,1.5,311,1,0.0000,0.0000
2013,8,10,5,30,11.600000000000001,1.76,0.047,0.6,22,330,45,0,0,10.9,22,330,0,45,0.331,95.26,85.92,0.93,0.14,969,1.6,302,1.3,0.0000,0.0000
2013,8,10,6,30,14.8,1.77,0.047,0.6,47,634,198,0,0,11,47,634,0,198,0.329,78.24,76.21000000000001,0.93,0.14,969,1.6,299,1.7000000000000002,9.5856,7.3503
2013,8,10,7,30,17.3,1.77,0.047,0.6,62,778,376,0,0,10.200000000000001,62,778,0,376,0.327,62.92,66.14,0.93,0.14,969,1.6,304,1.8,19.8825,15.4607
2013,8,10,8,30,19,1.77,0.045,0.6,71,856,547,0,0,9.700000000000001,71,856,0,547,0.326,54.86,56.17,0.93,0.14,969,1.7000000000000002,306,1.7000000000000002,30.7826,24.0874
2013,8,10,9,30,20.400000000000002,1.78,0.046,0.6,78,902,695,0,0,9.700000000000001,78,902,0,695,0.325,50.15,46.81,0.93,0.14,968,1.7000000000000002,305,1.6,40.5906,31.8569
2013,8,10,10,30,21.6,1.77,0.048,0.6,83,928,806,0,0,9.700000000000001,83,928,0,806,0.325,46.67,38.83,0.93,0.14,968,1.7000000000000002,300,1.6,48.0879,37.7980
2013,8,10,11,30,22.5,1.74,0.049,0.6,86,939,869,0,0,9.700000000000001,86,939,0,869,0.325,44.21,33.51,0.93,0.14,967,1.8,292,1.7000000000000002,52.3958,41.2128
2013,8,10,12,30,23.1,1.7,0.046,0.6,85,941,880,0,0,9.600000000000001,85,941,0,880,0.325,42.300000000000004,32.32,0.93,0.14,967,1.9000000000000001,290,2,53.1669,41.8247
2013,8,10,13,30,23.400000000000002,1.67,0.049,0.6,85,928,839,0,2,9.5,412,116,0,506,0.325,41.18,35.69,0.9400000000000001,0.14,967,2,295,2.4000000000000004,30.3867,23.8949
2013,8,10,14,30,23.200000000000003,1.6600000000000001,0.052000000000000005,0.6,83,905,750,0,3,9.200000000000001,372,295,0,589,0.325,40.980000000000004,42.51,0.9400000000000001,0.14,967,2,301,2.4000000000000004,34.8299,27.3602
2013,8,10,15,30,23,1.72,0.059000000000000004,0.6,80,861,619,0,2,9.1,313,63,0,353,0.325,41.2,51.300000000000004,0.93,0.14,966,2,302,2.2,20.2929,15.9073
2013,8,10,16,30,22.5,1.72,0.059000000000000004,0.6,71,796,456,0,0,9.200000000000001,71,796,0,456,0.325,42.62,61.050000000000004,0.93,0.14,966,2.1,302,2,24.9815,19.4995
2013,8,10,17,30,21.200000000000003,1.78,0.055,0.6,57,694,281,0,1,9.4,57,694,0,281,0.326,46.76,71.13,0.93,0.14,966,2.1,309,1.4000000000000001,14.2386,11.0099
2013,8,10,18,30,18.6,1.81,0.052000000000000005,0.6,37,493,113,0,0,11.700000000000001,37,493,0,113,0.327,64.27,81.12,0.93,0.13,966,2.1,324,1,0.0000,0.0000
2013,8,10,19,30,16.5,1.8,0.054,0.6,0,0,0,0,0,10.700000000000001,0,0,0,0,0.328,68.43,90.24,0.93,0.13,966,2.2,342,1,0.0000,0.0000
2013,8,10,20,30,15.8,1.78,0.059000000000000004,0.6,0,0,0,0,1,10.700000000000001,0,0,0,0,0.327,71.55,99.62,0.9400000000000001,0.13,966,2.2,179,1,0.0000,0.0000
2013,8,10,21,30,15.4,1.75,0.067,0.6,0,0,0,0,0,11,0,0,0,0,0.327,74.97,107.17,0.9400000000000001,0.13,966,2.3000000000000003,16,0.9,0.0000,0.0000
2013,8,10,22,30,14.8,1.77,0.075,0.6,0,0,0,0,3,11.4,0,0,0,0,0.326,79.85000000000001,112.97,0.9400000000000001,0.13,966,2.4000000000000004,32,0.9,0.0000,0.0000
2013,8,10,23,30,14.3,1.77,0.076,0.6,0,0,0,0,0,11.600000000000001,0,0,0,0,0.327,83.76,116.44,0.9400000000000001,0.13,966,2.5,39,0.8,0.0000,0.0000
2013,8,11,0,30,13.8,1.76,0.076,0.6,0,0,0,0,1,11.700000000000001,0,0,0,0,0.329,86.88,117.19,0.9500000000000001,0.13,966,2.6,35,0.8,0.0000,0.0000
2013,8,11,1,30,13.5,1.7,0.088,0.6,0,0,0,0,4,11.600000000000001,0,0,0,0,0.331,88.58,115.10000000000001,0.9500000000000001,0.13,966,2.7,33,0.7000000000000001,0.0000,0.0000
2013,8,11,2,30,13.700000000000001,1.74,0.076,0.6,0,0,0,0,8,11.4,0,0,0,0,0.334,86.10000000000001,110.45,0.9400000000000001,0.13,966,2.7,152,0.4,0.0000,0.0000
2013,8,11,3,30,13.4,1.72,0.075,0.6,0,0,0,0,4,11.3,0,0,0,0,0.337,86.9,103.74000000000001,0.9400000000000001,0.13,966,2.7,243,0.4,0.0000,0.0000
2013,8,11,4,30,12.9,1.73,0.077,0.6,0,0,0,0,4,11.5,0,0,0,0,0.341,91.34,95.53,0.9400000000000001,0.13,966,2.6,215,0.7000000000000001,0.0000,0.0000
2013,8,11,5,30,13.9,1.75,0.077,0.6,22,254,39,7,4,11.9,12,0,7,12,0.343,87.45,86.11,0.9400000000000001,0.13,966,2.4000000000000004,226,0.8,0.0000,0.0000
2013,8,11,6,30,15.600000000000001,1.72,0.081,0.6,53,560,185,0,4,12.4,94,3,0,95,0.342,81.3,76.4,0.9400000000000001,0.13,966,2.3000000000000003,264,1.1,4.5925,3.5203
2013,8,11,7,30,16.8,1.71,0.083,0.6,72,713,358,0,4,12.5,213,57,0,235,0.338,75.59,66.33,0.9400000000000001,0.13,966,2.3000000000000003,300,1.4000000000000001,12.4082,9.6469
2013,8,11,8,30,18.1,1.73,0.076,0.6,82,807,529,0,2,12.3,256,334,0,441,0.334,68.8,56.36,0.9400000000000001,0.13,966,2.3000000000000003,314,1.6,24.7943,19.3999
2013,8,11,9,30,19.6,1.75,0.069,0.6,87,865,677,0,0,12.200000000000001,87,865,0,677,0.331,62.39,47.02,0.9400000000000001,0.13,965,2.3000000000000003,314,1.6,39.5128,31.0095
2013,8,11,10,30,20.700000000000003,1.71,0.073,0.6,94,891,786,0,3,12.100000000000001,327,6,0,331,0.33,58,39.08,0.9400000000000001,0.13,965,2.3000000000000003,307,1.6,19.7372,15.5132
