latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
44.042179107666016,-95.19757080078125,449.0,-21600,America/Chicago,GMT-6

time,wind_speed_10m (m/s),wind_speed_100m (m/s),wind_direction_10m (deg),wind_direction_100m (deg),temperature_2m (degC),surface_pressure (hPa),precipitation (mm/h),relative_humidity_2m (unitless)
2023-11-29 13:00:00,3.5057096,7.7201037,266.72958,286.55716,-2.5735002,957.5554,0.0,80.15174
2023-11-29 14:00:00,3.6687872,7.416873,252.55272,273.8654,-2.7735002,957.7047,0.0,79.51468
2023-11-29 15:00:00,4.609772,7.723341,245.65892,265.5445,-0.7235,958.393,0.0,67.86343
2023-11-29 16:00:00,4.0718546,8.920201,245.32315,266.14328,1.9265,958.81287,0.0,55.625526
2023-11-29 17:00:00,3.757659,5.8523498,244.7989,253.11313,4.5765,958.7499,0.0,46.131786
2023-11-29 18:00:00,3.8910153,5.2924476,244.09354,247.79646,6.7265,957.82697,0.0,39.901005
2023-11-29 19:00:00,4.167733,5.6824293,239.74365,241.63104,8.1265,957.0438,0.0,36.401707
2023-11-29 20:00:00,4.743417,6.5734315,235.30478,236.79341,8.3265,956.6068,0.0,35.77452
2023-11-29 21:00:00,3.9824615,6.989278,231.1155,236.08253,7.2265,955.7413,0.0,38.2641
2023-11-29 22:00:00,3.905125,7.993122,219.80553,226.5207,4.8765,955.1149,0.0,44.832813
2023-11-29 23:00:00,4.167733,8.902246,210.25635,218.15727,2.0265,954.10205,0.0,53.773415
2023-11-30 00:00:00,4.438468,9.364828,202.52061,210.12422,1.0265,953.53156,0.0,56.23781
2023-11-30 01:00:00,4.808326,9.995998,196.9276,199.88525,1.7265,952.34155,0.0,62.743565
2023-11-30 02:00:00,5.724509,11.308846,199.38461,201.80147,1.8765,951.992,0.0,60.456455
2023-11-30 03:00:00,5.9236813,11.269872,201.80147,206.33762,1.4765,951.4425,0.0,59.89931
2023-11-30 04:00:00,6.1269894,11.543396,206.14677,211.90012,1.2765,951.02563,0.0,58.94442
2023-11-30 05:00:00,6.328507,11.761377,211.4295,217.74687,1.2765,950.45807,0.0,58.94442
2023-11-30 06:00:00,5.3740115,10.499524,224.9999,229.63554,0.92649996,950.2018,0.0,62.786854
2023-11-30 07:00:00,5.0477715,9.928242,236.3099,243.6931,0.2765,950.0769,0.0,67.314285
2023-11-30 08:00:00,4.4384685,8.927485,255.65063,265.50293,-0.4735,950.4991,0.0,70.81161
2023-11-30 09:00:00,4.317406,8.989438,283.39252,297.13507,-0.77349997,950.91376,0.0,70.75047
2023-11-30 10:00:00,5.5865912,10.729865,315.72513,320.67303,-0.5235,951.62415,0.0,66.37343
2023-11-30 11:00:00,6.521503,11.621101,324.3601,326.5834,-1.0735,952.6517,0.0,72.044716
2023-11-30 12:00:00,6.536819,11.449017,330.6901,332.9874,-1.5735,953.6881,0.0,79.098175
2023-11-30 13:00:00,6.2265563,11.001818,330.14108,332.9692,-1.6735,954.8974,0.0,83.98854
2023-11-30 14:00:00,6.003332,10.6004715,330.01843,332.4681,-2.0235,955.8686,0.0,85.85869
2023-11-30 15:00:00,5.269725,11.053506,326.61145,331.34827,-0.8735,956.8508,0.0,78.90957
2023-11-30 16:00:00,6.3631754,9.042677,329.80847,330.88394,0.3765,957.8513,0.0,72.32844
2023-11-30 17:00:00,6.3560996,8.732124,335.85446,336.3706,1.5265,958.5466,0.0,66.08675
2023-11-30 18:00:00,5.8600345,7.920227,334.7469,335.37646,2.3265,958.70044,0.0,61.257187
2023-11-30 19:00:00,5.8180757,7.6967525,335.63754,335.43283,2.8265,958.7963,0.0,56.292667
2023-11-30 20:00:00,5.7384667,7.7077885,337.45688,337.09418,2.4264998,959.0034,0.0,57.260204
2023-11-30 21:00:00,5.3851647,7.31642,338.19852,338.34393,1.6765,959.3326,0.0,59.047813
2023-11-30 22:00:00,4.7169905,7.5960517,338.8752,339.17902,0.5765,959.59247,0.0,62.701763
2023-11-30 23:00:00,3.9293766,7.615773,345.25638,346.32867,-1.3735,959.778,0.0,71.16805
2023-12-01 00:00:00,3.214032,7.0114193,354.64426,356.72958,-2.4235,960.2318,0.0,76.598915
2023-12-01 01:00:00,3.471311,7.05762,348.3664,352.67368,-2.1235,960.76404,0.0,71.83674
2023-12-01 02:00:00,3.354102,7.2249565,349.69522,355.23645,-2.9235,960.8884,0.0,75.34982
2023-12-01 03:00:00,3.6124783,7.302739,355.23645,1.5693227,-3.1235,961.0373,0.0,75.89439
2023-12-01 04:00:00,3.1064448,6.6272163,356.3087,5.19435,-3.2735002,961.29095,0.0,76.15996
2023-12-01 05:00:00,2.9068885,6.449806,356.0549,7.12493,-3.6235,961.6931,0.0,77.87557
2023-12-01 06:00:00,2.7018514,6.2169123,2.1210518,11.129155,-4.0235,961.80176,0.0,79.322525
2023-12-01 07:00:00,2.6172504,6.140033,6.581848,16.073652,-4.5734997,961.50165,0.0,82.03619
2023-12-01 08:00:00,2.6683328,6.0008335,12.99463,23.57473,-4.9735,961.42065,0.0,84.22496
2023-12-01 09:00:00,2.236068,5.5803227,26.564985,36.253937,-5.3234997,961.72754,0.0,86.48608
2023-12-01 10:00:00,2.4698176,5.658622,31.75944,43.567978,-5.3234997,961.25525,0.0,86.15354
2023-12-01 11:00:00,2.4413111,5.658622,34.9921,46.432037,-5.5734997,961.0155,0.0,86.79379
2023-12-01 12:00:00,2.1260293,5.0249376,48.814175,58.840755,-5.6235,961.28845,0.0,86.4542
2023-12-01 13:00:00,1.7804494,4.632494,38.157276,57.3391,-7.5235,961.65393,0.0,88.30204
2023-12-01 14:00:00,1.7804494,4.8548946,38.157276,57.619343,-7.2735,961.8001,0.0,87.98102
2023-12-01 15:00:00,2.5942245,5.0,27.552727,53.13002,-4.9735,962.2708,0.0,77.95513
2023-12-01 16:00:00,2.2022715,3.4669871,50.52757,56.768288,-3.2735002,962.803,0.0,64.722275
2023-12-01 17:00:00,2.641969,3.443835,60.524208,64.17907,-1.8735,962.6097,0.0,52.677265
2023-12-01 18:00:00,2.3345237,2.9068882,46.73567,49.185013,-0.6235,962.0059,0.0,45.11111
2023-12-01 19:00:00,2.418677,3.0232434,29.744795,34.215755,-0.22350001,961.5168,0.0,42.272064
2023-12-01 20:00:00,2.5553863,3.1622775,30.579157,34.69522,0.17650001,961.02765,0.0,39.293297
2023-12-01 21:00:00,2.641969,3.3615475,29.475794,30.379045,0.0765,960.9135,0.0,38.63572
2023-12-01 22:00:00,2.147091,3.9446166,27.758451,30.465475,-0.77349997,960.65265,0.0,41.43157
2023-12-01 23:00:00,1.8601075,4.5343137,36.253937,41.42357,-2.6235,960.57,0.0,47.661358
2023-12-02 00:00:00,2.0,4.9406476,53.13002,54.057793,-3.0735002,960.85834,0.0,49.28073
2023-12-02 01:00:00,2.570992,5.9665737,76.50425,76.42955,-3.1235,961.22626,0.0,50.873997
2023-12-02 02:00:00,2.7,6.2,90.0,90.0,-3.4235,961.3553,0.0,53.50201
2023-12-02 03:00:00,2.828427,6.2968245,98.13002,100.06063,-3.4235,961.4498,0.0,54.363285
2023-12-02 04:00:00,2.6925824,6.074537,111.801476,110.22495,-3.6735,961.3996,0.0,55.38784
2023-12-02 05:00:00,3.0528674,6.053924,121.60746,120.80138,-2.9735,961.63446,0.0,51.945988
2023-12-02 06:00:00,3.2015622,6.466065,128.65984,129.35173,-3.3235002,961.56445,0.0,52.89269
2023-12-02 07:00:00,3.3941126,6.789698,135.0001,136.1934,-3.5235002,961.2408,0.0,53.047386
2023-12-02 08:00:00,3.1890438,6.6603303,138.81418,138.65233,-4.0735,961.13025,0.0,55.055622
2023-12-02 09:00:00,3.275668,6.6370173,148.73633,149.18436,-4.0735,961.5082,0.0,55.276485
2023-12-02 10:00:00,3.5341196,7.077429,154.8852,156.69508,-4.6235,961.4916,0.0,57.84121
2023-12-02 11:00:00,3.7696154,7.4946647,158.19853,161.3232,-4.7235,961.3769,0.0,58.98222
2023-12-02 12:00:00,4.049691,7.816009,159.77505,163.65175,-4.7235,961.188,0.0,60.171207
2023-12-02 13:00:00,4.1629314,8.099382,155.89777,159.77505,-4.9235,960.8641,0.0,65.096306
2023-12-02 14:00:00,4.3324356,8.393451,161.14674,164.8047,-5.0235,960.74927,0.0,68.23379
2023-12-02 15:00:00,4.838388,9.159148,161.93944,169.30354,-3.1235,960.84827,0.0,62.029343
2023-12-02 16:00:00,4.4384685,6.726812,165.65063,168.85715,-0.7235,960.9459,0.0,56.637123
2023-12-02 17:00:00,4.5891175,6.2968245,168.69011,169.93938,1.3265,960.49457,0.0,53.578957
2023-12-02 18:00:00,5.5326304,7.4242845,173.77426,175.36462,2.6764998,959.9976,0.0,54.364853
2023-12-02 19:00:00,4.9497476,6.5490456,171.86998,172.9836,3.0765,959.1279,0.0,52.048347
2023-12-02 20:00:00,5.141984,6.865857,166.50426,167.38068,3.1764998,958.4847,0.0,51.09459
2023-12-02 21:00:00,5.096077,7.1309185,164.05453,165.37909,2.8265,958.134,0.0,52.776363
2023-12-02 22:00:00,3.8999999,7.083784,157.3801,161.0534,1.4265,957.5815,0.0,60.80218
2023-12-02 23:00:00,3.6715121,7.8294315,150.64235,155.07155,-0.8735,956.9453,0.0,72.63212
2023-12-03 00:00:00,4.750789,9.261209,149.65683,155.09526,-1.1735,956.79205,0.0,74.80727
2023-12-03 01:00:00,5.5569777,9.972963,149.74365,153.1781,-1.0235,956.44324,0.0,73.99061
2023-12-03 02:00:00,5.412947,9.415413,154.85526,157.52052,-0.77349997,956.11414,0.0,74.87953
2023-12-03 03:00:00,4.8703184,8.640023,160.82089,163.87234,-0.9235,955.9901,0.0,78.31166
2023-12-03 04:00:00,4.560702,8.417244,164.74483,166.95436,-1.7235,955.64404,0.0,84.614525
2023-12-03 05:00:00,4.609772,8.485281,167.4712,171.86998,-2.1235,955.2815,0.0,88.46045
2023-12-03 06:00:00,4.527693,8.202438,173.6599,178.60284,-1.9735,954.933,0.0,88.80512
2023-12-03 07:00:00,4.7095647,8.309633,176.34785,182.75905,-1.6235,954.43475,0.0,86.87036
2023-12-03 08:00:00,4.418144,7.6006575,174.80566,180.75383,-1.2235,953.8515,0.0,84.35774
2023-12-03 09:00:00,3.436568,6.2,171.6342,180.0,-1.2235,953.5678,0.0,84.67322
2023-12-03 10:00:00,2.7166157,5.6035705,173.6599,182.04536,-1.8735,953.25116,0.0,89.14588
2023-12-03 11:00:00,2.9732137,6.166036,160.34608,171.60716,-2.8735,952.86505,0.0,92.46683
2023-12-03 12:00:00,3.2649658,6.5802736,152.6502,163.21727,-3.0235002,952.45703,0.0,92.8051
2023-12-03 13:00:00,2.8231187,5.920304,157.06787,164.32042,-2.7735002,952.97906,0.0,94.92399
2023-12-03 14:00:00,2.6832817,5.4120235,153.43501,163.90912,-2.9735,953.3176,0.0,95.271126
2023-12-03 15:00:00,3.0364454,4.4384685,162.75845,165.65063,-1.5235,954.0762,0.0,88.84451
2023-12-03 16:00:00,3.1064448,4.00125,176.30869,178.56793,0.1265,954.77625,0.0,80.546715
2023-12-03 17:00:00,3.324154,4.1303754,173.08887,173.04713,1.6265,954.9713,0.0,73.11009
2023-12-03 18:00:00,3.1256998,3.8327534,172.64772,172.50424,2.9764998,954.7561,0.0,67.904884
2023-12-03 19:00:00,3.026549,3.8327534,172.40544,172.50424,4.2765,954.6235,0.0,63.121044
2023-12-03 20:00:00,3.0066593,3.7054014,176.186,176.906,5.0265,954.57513,0.0,59.900723
2023-12-03 21:00:00,2.3086793,2.9068885,184.96965,183.94511,4.6765003,954.8881,0.0,61.834637
2023-12-03 22:00:00,1.6,2.2,180.0,180.0,2.6265,955.0681,0.0,77.72382
2023-12-03 23:00:00,2.2203605,2.408319,172.23492,175.23645,-0.5735,955.3021,0.0,84.74902
2023-12-04 00:00:00,1.7117243,1.9235383,186.70975,171.02745,-0.6235,955.95435,0.0,84.429054
2023-12-04 01:00:00,1.5,1.8439089,270.0,310.60123,-2.1235,956.5104,0.0,86.819374
2023-12-04 02:00:00,1.7029387,2.7018511,273.3664,308.991,-3.3735,956.92377,0.0,90.71242
2023-12-04 03:00:00,1.5033296,2.5553863,266.186,300.57913,-3.6235,957.06274,0.0,91.38138
2023-12-04 04:00:00,1.746425,3.3376637,256.75946,278.61557,-3.6735,957.24176,0.0,91.37793
2023-12-04 05:00:00,1.5,2.9154758,233.13002,247.8336,-4.0735,957.3507,0.0,91.69692
2023-12-04 06:00:00,2.1400933,4.1773195,217.40543,222.08908,-4.0235,957.4552,0.0,92.047966
2023-12-04 07:00:00,2.6870058,5.7628117,224.9999,231.34018,-4.0235,957.6442,0.0,92.047966
2023-12-04 08:00:00,2.4839485,5.72014,220.10085,233.53067,-3.9735,957.7487,0.0,91.70359
2023-12-04 09:00:00,3.4409301,6.670832,215.53777,229.86458,-3.8735,957.6742,0.0,91.71025
2023-12-04 10:00:00,4.0459857,8.091971,219.98683,230.01317,-3.5735002,957.63983,0.0,91.38482
2023-12-04 11:00:00,4.1773195,8.21523,227.9109,238.43823,-3.2235,957.70984,0.0,90.7235
2023-12-04 12:00:00,4.3863425,8.490582,226.8476,237.99466,-2.8235002,957.78937,0.0,89.7365
2023-12-04 13:00:00,4.0718546,7.4632435,204.67685,215.18079,-3.7735002,957.50525,0.0,93.46378
2023-12-04 14:00:00,4.565085,8.184131,208.8107,215.04945,-3.5235002,958.02783,0.0,94.53717
2023-12-04 15:00:00,5.1312766,8.542833,213.07068,218.34561,-2.1735,958.9583,0.0,90.46228
2023-12-04 16:00:00,4.9658837,7.647876,205.01686,207.23506,-0.6735,958.97003,0.0,82.559204
2023-12-04 17:00:00,5.056679,7.2006946,204.5377,207.27667,0.7765,958.87476,0.0,74.04555
2023-12-04 18:00:00,4.997999,6.7779055,199.88525,201.6445,2.5765,957.7077,0.0,65.10016
2023-12-04 19:00:00,4.8104053,6.407808,200.69553,202.9638,3.2765,957.368,0.0,62.18357
2023-12-04 20:00:00,4.554119,6.203225,199.23076,200.77234,3.4264998,957.0181,0.0,62.68459
2023-12-04 21:00:00,3.5014284,5.813777,178.36346,183.94511,2.0765,956.57117,0.1,70.79756
2023-12-04 22:00:00,3.1320918,5.59017,163.30067,169.6952,1.3765,956.7206,0.0,74.707504
2023-12-04 23:00:00,3.224903,6.207254,172.87508,177.22984,0.5265,957.12384,0.0,78.8327
2023-12-05 00:00:00,2.6019223,5.707889,182.20255,183.01273,-0.023500003,957.206,0.0,80.82482
2023-12-05 01:00:00,2.3537204,5.622277,167.73524,174.89792,-2.1735,957.1623,0.0,89.4541
2023-12-05 02:00:00,2.4,3.613862,180.0,194.4208,-3.6735,957.05273,0.0,91.03348
2023-12-05 03:00:00,0.60827625,1.360147,279.46225,287.1028,-2.2235,957.6249,0.0,87.46276
2023-12-05 04:00:00,1.7088008,4.1773195,339.44388,348.95908,-3.7735002,957.9777,0.0,92.76151
2023-12-05 05:00:00,2.529822,5.308484,341.56494,356.76038,-2.2735002,958.9382,0.0,91.81569
2023-12-05 06:00:00,3.130495,6.718631,333.43503,345.3432,-2.9235,960.03784,0.0,93.15913
2023-12-05 07:00:00,4.304649,8.285529,329.2646,336.529,-2.7735002,961.29626,0.0,94.21784
2023-12-05 08:00:00,4.830114,8.7464285,332.90454,337.8336,-2.1235,962.0874,0.0,96.0132
2023-12-05 09:00:00,5.280152,8.969392,335.37646,337.72403,-1.6235,963.3211,0.0,95.32268
2023-12-05 10:00:00,5.1,8.947067,331.9276,334.86707,-2.4235,963.918,0.0,95.29224
2023-12-05 11:00:00,5.0477715,8.558621,326.3099,329.84003,-2.6235,964.82324,0.0,95.28458
2023-12-05 12:00:00,5.0477715,8.558621,326.3099,329.84003,-2.9735,965.7929,0.0,95.271126
2023-12-05 13:00:00,5.080354,8.376157,323.8067,326.68936,-3.7235,966.3978,0.0,95.24212
2023-12-05 14:00:00,5.456189,8.683317,318.7154,321.54626,-4.0735,967.5554,0.0,94.86997
2023-12-05 15:00:00,5.080354,6.6850576,323.8067,325.35898,-3.5235002,968.6117,0.0,90.35955
2023-12-05 16:00:00,5.269725,6.741661,326.61145,327.72437,-2.5735002,969.5592,0.0,85.15409
2023-12-05 17:00:00,4.632494,6.074537,327.3391,327.09476,-1.1235,970.2272,0.0,75.95536
2023-12-05 18:00:00,3.6715121,4.7010636,330.64233,330.70874,0.17650001,970.10645,0.0,67.29212
2023-12-05 19:00:00,3.3241541,4.172529,316.2188,315.97092,1.2765,969.75476,0.0,59.394836
2023-12-05 20:00:00,3.720215,4.8826222,306.25394,304.9921,2.0265,970.18506,0.0,54.810318
2023-12-05 21:00:00,2.7802877,3.720215,307.6943,306.25394,2.1265,970.299,0.0,51.58182
2023-12-05 22:00:00,2.3259406,3.3120992,295.46332,298.88647,-0.4735,969.8834,0.0,61.96742
2023-12-05 23:00:00,2.8017852,3.544009,267.95465,286.38962,-2.9735,969.2897,0.0,71.94366
2023-12-06 00:00:00,3.008322,4.0199504,254.57777,275.7105,-3.4235,969.57684,0.0,73.823715
2023-12-06 01:00:00,1.3000001,2.3194828,202.6199,262.5687,-0.6235,970.51587,0.0,62.168743
2023-12-06 02:00:00,2.2203603,3.6249137,215.83774,245.55606,-4.0235,970.21124,0.0,76.61836
2023-12-06 03:00:00,1.9235384,3.8910153,207.89717,244.09354,-4.1235,970.0964,0.0,79.91978
2023-12-06 04:00:00,2.1954498,4.2544093,210.0685,240.42226,-4.0735,969.9176,0.0,79.01009
2023-12-06 05:00:00,3.5468295,6.5,201.5015,216.86998,-2.8735,969.4991,0.0,73.07985
2023-12-06 06:00:00,3.8275318,8.386895,213.2749,219.19325,-3.0735002,969.6475,0.0,77.667786
2023-12-06 07:00:00,4.3382025,8.800568,205.97433,216.21893,-2.8735,969.4045,0.0,78.89576
2023-12-06 08:00:00,5.239275,10.121264,203.6294,209.60435,-1.8735,968.47064,0.0,74.11378
2023-12-06 09:00:00,5.6462374,10.7354555,202.93213,207.75845,-1.3235,967.91864,0.0,73.376
2023-12-06 10:00:00,6.462198,11.851161,201.80147,206.56499,-1.0735,967.1174,0.0,72.31858
2023-12-06 11:00:00,7.2615423,12.790621,202.6806,206.96564,-0.4735,966.0066,0.0,65.62965
2023-12-06 12:00:00,7.839005,13.32704,203.29459,206.75725,0.47650003,964.86945,0.0,58.28782
2023-12-06 13:00:00,8.469357,14.312582,202.93213,205.66983,0.8765,964.00146,0.0,59.518574
2023-12-06 14:00:00,8.692525,14.579782,203.02553,206.03775,0.97650003,963.16974,0.0,60.45851
2023-12-06 15:00:00,9.257429,14.812495,206.2882,208.64124,2.0265,962.23816,0.0,58.69198
2023-12-06 16:00:00,8.858894,14.937537,208.30066,211.02948,3.5265,962.2418,0.0,54.80368
2023-12-06 17:00:00,8.681589,13.014607,204.49857,205.97433,5.0265,961.2015,0.0,51.03866
2023-12-06 18:00:00,8.236504,11.920151,209.0545,210.22176,6.8265,960.02344,0.0,46.44149
2023-12-06 19:00:00,7.7175126,11.098198,211.21834,212.1148,8.2765,958.87103,0.0,43.344803
2023-12-06 20:00:00,7.2401657,10.5948105,212.59258,213.84009,8.8765,958.1283,0.0,42.720367
2023-12-06 21:00:00,6.0959,10.041912,221.00899,224.19316,8.6765,957.8077,0.0,44.44245
2023-12-06 22:00:00,4.140048,8.514693,232.85323,236.49654,6.7765,957.7414,0.0,51.912323
2023-12-06 23:00:00,5.1623635,10.160708,225.78473,233.8067,4.6265,957.0555,0.0,61.1417
2023-12-07 00:00:00,5.5226803,10.650822,227.93575,235.71307,3.9764998,956.64923,0.0,64.9402
2023-12-07 01:00:00,5.731492,10.840664,227.1211,232.49579,5.5265,956.7513,0.0,64.82018
2023-12-07 02:00:00,5.080354,10.03444,233.8067,240.11356,5.5765,956.3819,0.0,66.503075
2023-12-07 03:00:00,4.7169905,9.585406,237.99466,246.64441,5.1765003,955.9285,0.0,70.38745
2023-12-07 04:00:00,4.4418464,9.141664,238.81508,250.17744,4.8265,955.3895,0.0,74.23898
2023-12-07 05:00:00,4.2801867,8.709191,232.59457,248.44286,4.2265,954.80347,0.0,78.82595
2023-12-07 06:00:00,4.140048,8.509407,232.85323,250.07433,3.7765,954.62396,0.0,82.53441
2023-12-07 07:00:00,3.720215,7.912016,233.74606,253.85559,3.3265,953.78174,0.0,85.807
2023-12-07 08:00:00,3.0610456,6.4536815,231.63248,257.4712,2.7264998,953.10016,0.0,87.93294
2023-12-07 09:00:00,2.9832866,5.515433,219.55963,247.61981,2.0765,952.88153,0.0,90.123116
2023-12-07 10:00:00,2.9206164,5.235456,218.04709,241.47697,1.7265,952.34155,0.0,91.07875
2023-12-07 11:00:00,2.7202942,4.837354,216.02747,240.2552,1.6265,951.4711,0.0,90.742966
2023-12-07 12:00:00,2.607681,4.1340055,212.47118,237.84773,1.3265,950.6569,0.0,91.71307
2023-12-07 13:00:00,3.420526,4.6572523,195.25517,194.93147,1.1765,950.15533,0.0,92.036415
2023-12-07 14:00:00,4.002499,7.200694,192.99461,189.59306,1.2765,949.9851,0.0,91.70981
2023-12-07 15:00:00,4.341659,7.7317524,187.94337,185.19434,2.9764998,949.64636,0.0,86.389206
2023-12-07 16:00:00,4.4102154,7.7103825,176.09958,177.02634,5.6265,949.57477,0.0,76.81606
2023-12-07 17:00:00,4.2296567,10.500476,173.21112,180.54564,7.2765,949.31085,0.0,69.06188
2023-12-07 18:00:00,4.2426405,6.9180923,171.86998,175.85545,8.9265,948.7588,0.0,63.7514
2023-12-07 19:00:00,4.816638,6.8117547,175.23645,176.6336,9.7265005,947.7663,0.0,61.712486
2023-12-07 20:00:00,4.472136,6.363961,169.6952,171.86998,9.9765005,946.8637,0.0,61.553944
2023-12-07 21:00:00,4.7518415,7.902531,171.52895,178.54982,9.2765,946.16943,0.0,64.97225
2023-12-07 22:00:00,4.5891175,8.836288,168.69011,174.80566,7.4765,945.1803,0.0,72.11328
2023-12-07 23:00:00,4.7296934,9.786726,166.55138,172.36676,5.1265,944.1808,0.0,83.29727
2023-12-08 00:00:00,6.1032777,11.606895,178.12216,181.97488,4.6265,944.18243,0.0,85.64034
2023-12-08 01:00:00,6.906519,12.2,177.5105,180.0,8.1265,944.1619,0.0,71.4759
2023-12-08 02:00:00,6.8264194,12.119819,185.04236,188.06316,7.4765,943.2862,0.0,76.57626
2023-12-08 03:00:00,7.34983,12.839003,194.98167,198.1528,7.1265,942.5594,0.0,81.23447
2023-12-08 04:00:00,7.3375745,12.944883,197.44728,200.81514,6.7265,941.5397,0.0,85.265656
2023-12-08 05:00:00,7.1589108,12.889143,204.77512,208.75227,6.3265,941.4666,0.0,84.62564
2023-12-08 06:00:00,7.0092793,12.740487,222.10866,227.54485,6.2265,941.54285,0.0,76.9143
2023-12-08 07:00:00,6.618912,12.114866,243.0479,250.21883,6.2265,941.9216,0.0,68.59671
2023-12-08 08:00:00,6.363961,11.915116,261.87,267.11365,6.2265,942.77374,0.0,66.88728
2023-12-08 09:00:00,5.921149,11.1,265.1561,270.0,6.2765,943.8245,0.0,69.351395
2023-12-08 10:00:00,5.2469034,10.0005,262.33328,269.42706,5.5765,944.54785,0.0,77.358315
2023-12-08 11:00:00,6.1611686,11.065261,256.86597,263.77426,5.2765,945.15497,0.0,85.10587
2023-12-08 12:00:00,6.4381676,11.204017,263.75818,268.4657,5.0265,945.7715,0.0,88.45442
2023-12-08 13:00:00,5.846366,10.381715,257.15228,262.8066,4.2265,946.0959,0.0,88.69841
2023-12-08 14:00:00,6.0876927,10.538026,255.73544,260.71652,3.7765,946.7689,0.0,84.63412
2023-12-08 15:00:00,5.8940644,9.749359,255.2564,259.95804,4.5765,947.486,0.0,76.642746
2023-12-08 16:00:00,6.865857,9.884331,257.38068,258.91748,6.3765,948.2931,0.0,65.249664
2023-12-08 17:00:00,7.0859013,9.899495,261.0695,261.87,7.3765,948.1927,0.0,60.04899
2023-12-08 18:00:00,8.471717,11.822859,262.53952,261.7329,8.2765,948.4516,0.0,54.86509
2023-12-08 19:00:00,7.2835426,10.111875,261.31372,261.46933,8.5765,948.0323,0.0,52.79232
2023-12-08 20:00:00,7.0213957,9.650907,259.33026,259.85452,8.5265,948.11804,0.0,51.447838
2023-12-08 21:00:00,6.670832,9.610411,257.00537,257.98856,7.9765005,948.397,0.0,52.053127
2023-12-08 22:00:00,5.5362444,9.192388,253.20154,255.5102,7.0265,948.7914,0.0,53.734467
2023-12-08 23:00:00,5.0159745,9.108238,246.50142,250.76923,5.5765,949.3761,0.0,57.231503
2023-12-09 00:00:00,5.3488317,9.684008,249.19313,253.81071,5.2765,949.50964,0.0,55.895897
2023-12-09 01:00:00,5.4708314,9.411164,251.89613,255.2254,5.0265,949.93665,0.0,53.786705
2023-12-09 02:00:00,5.6859474,9.773945,246.13982,250.26723,4.4765,949.6444,0.0,55.890633
2023-12-09 03:00:00,5.664804,9.712363,249.3255,253.24417,3.5265,949.75006,0.0,60.642963
2023-12-09 04:00:00,5.565968,9.895453,252.21602,255.96373,2.0765,949.94867,0.0,70.014084
2023-12-09 05:00:00,6.139218,10.507616,257.7749,261.79288,1.3265,949.9002,0.0,78.08782
2023-12-09 06:00:00,6.139218,10.127191,257.7749,260.9098,1.6265,949.9576,0.0,78.71237
2023-12-09 07:00:00,5.700877,9.590098,254.74483,258.57294,1.3765,949.72064,0.0,80.429726
2023-12-09 08:00:00,5.770615,9.4429865,261.02747,264.531,1.3765,949.8152,0.0,79.54734
2023-12-09 09:00:00,5.9008474,9.226592,270.971,274.35098,1.3765,950.0044,0.0,78.38419
2023-12-09 10:00:00,6.0133185,9.3771,273.814,277.3523,1.1265,950.1457,0.0,79.21713
2023-12-09 11:00:00,6.140033,9.455687,286.07364,287.86017,0.92649996,950.5802,0.0,79.47972
2023-12-09 12:00:00,6.7542577,10.24207,295.42682,297.31552,0.5265,951.2601,0.1,79.12554
2023-12-09 13:00:00,8.487638,12.461943,304.43906,305.85843,-0.6235,952.0776,0.1,74.34442
2023-12-09 14:00:00,8.348653,12.403628,304.26114,305.48407,-1.2235,953.0006,0.1,76.80285
2023-12-09 15:00:00,9.044335,13.300376,305.0959,306.4392,-1.6235,953.96204,0.3,78.792564
2023-12-09 16:00:00,11.456002,16.546904,314.29276,315.48962,-1.3235,955.25006,0.2,75.92052
2023-12-09 17:00:00,8.987213,13.368994,312.7454,313.48465,-1.1735,956.0357,0.2,76.233894
2023-12-09 18:00:00,10.327633,15.210852,316.5693,316.86478,-0.9735,956.5474,0.2,73.7206
2023-12-09 19:00:00,11.41096,16.660433,318.90863,319.1377,-1.2235,957.5387,0.1,73.67371
2023-12-09 20:00:00,11.806777,17.00735,321.1886,321.4454,-1.1235,958.7872,0.0,70.41048
2023-12-09 21:00:00,12.124768,17.507141,324.7369,324.7666,-1.3235,960.3553,0.0,69.30328
2023-12-09 22:00:00,11.360018,16.440195,323.2309,323.4088,-1.4735,961.8381,0.0,70.338165
2023-12-09 23:00:00,9.420191,14.080128,322.76508,323.37415,-1.4735,962.9725,0.0,67.439125
2023-12-10 00:00:00,9.513149,14.508618,320.11737,321.15515,-2.0735002,963.9879,0.0,67.82599
2023-12-10 01:00:00,9.0609045,13.9603,317.68384,318.77554,-4.0235,964.7309,0.0,73.99656
2023-12-10 02:00:00,8.63713,13.678084,317.8156,318.85358,-4.5734997,965.3752,0.0,74.76063
2023-12-10 03:00:00,8.570297,13.471451,318.31104,319.21426,-4.7735,965.5235,0.0,75.601746
2023-12-10 04:00:00,8.287943,13.18939,318.42398,319.30457,-4.9735,965.5773,0.0,77.95513
2023-12-10 05:00:00,7.451845,12.010412,319.89914,320.74417,-5.2235,965.7151,0.0,80.68661
2023-12-10 06:00:00,6.868042,10.9877205,317.95087,319.05945,-5.1235,966.208,0.0,80.70125
2023-12-10 07:00:00,6.3655324,10.264989,316.27295,317.76392,-4.9735,966.33307,0.0,80.41137
